nom_commune,code_insee,type_bien,loyer_m2,loyer_m2_min,loyer_m2_max,niveau_prediction,nb_obs_commune,r2_adj,population,superficie_km2,region,departement,latitude,longitude
Le Perreux-sur-Marne,94058,Maison,19.7483232833408,11.6547789622284,33.4623482579351,commune,143,0.664411770881661,34213,4,Île-de-France,Val-de-Marne,48.841,2.508
Nogent-sur-Marne,94052,Maison,20.4874072015137,12.0234867178426,34.9094953644154,maille,62,0.664411770881661,33472,3,Île-de-France,Val-de-Marne,48.839,2.492
Fontenay-sous-Bois,94033,Maison,20.3587634301564,11.8665747588553,34.9282970720572,commune,146,0.664411770881661,51812,6,Île-de-France,Val-de-Marne,48.849,2.475
Sète,34301,Maison,13.488811674415,10.1259694401201,17.9684563995363,commune,187,0.78650098838578,44712,42,Occitanie,Hérault,43.402,3.696
Issy-les-Moulineaux,92040,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,88,0.832113616468887,68580,4,Île-de-France,Hauts-de-Seine,48.824,2.274
Sèvres,92072,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,88,0.832113616468887,22618,4,Île-de-France,Hauts-de-Seine,48.825,2.213
Vélizy-Villacoublay,78640,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,50,0.832113616468887,22713,9,Île-de-France,Yvelines,48.783,2.191
Clamart,92023,Maison,21.3274262119491,13.680495034239,33.2487316933876,commune,198,0.832113616468887,54491,9,Île-de-France,Hauts-de-Seine,48.801,2.263
Châtillon,92020,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,70,0.832113616468887,36777,3,Île-de-France,Hauts-de-Seine,48.8,2.29
Meudon,92048,Maison,22.9485958357505,14.7303431249583,35.7519201260369,commune,107,0.832113616468887,46342,10,Île-de-France,Hauts-de-Seine,48.813,2.239
Le Plessis-Robinson,92060,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,31,0.832113616468887,29228,3,Île-de-France,Hauts-de-Seine,48.782,2.262
Vanves,92075,Maison,23.0810008110726,14.8028014352494,35.9886336901172,maille,22,0.832113616468887,28014,2,Île-de-France,Hauts-de-Seine,48.821,2.29
Sainte-Foy-lès-Lyon,69202,Maison,15.3243908181013,9.9931066675679,23.4998946531872,commune,101,0.797531575605099,21858,7,Auvergne-Rhône-Alpes,Rhône,45.736,4.8
La Rochelle,17300,Maison,11.5280720741493,8.37275059500434,15.8724954528176,commune,1481,0.761677714582298,78535,32,Nouvelle-Aquitaine,Charente-Maritime,46.16,-1.151
Angers,49007,Maison,11.8670570663834,8.68326333807788,16.2182163472165,commune,1623,0.716745959959563,157175,44,Pays de la Loire,Maine-et-Loire,47.471,-0.548
Eaubonne,95203,Maison,15.4306152825677,11.5957369980365,20.533743395433,maille,97,0.801401475642568,25373,4,Île-de-France,Val-d'Oise,48.991,2.28
Abbeville,80001,Maison,7.68949153153428,6.26637577089359,9.43580183751185,commune,1083,0.748266232540844,22595,26,Hauts-de-France,Somme,50.106,1.834
Metz,57463,Maison,10.9672031923185,7.99177899183447,15.0504094250474,commune,481,0.711841022234899,120874,42,Grand Est,Moselle,49.12,6.176
Montélimar,26198,Maison,10.0546495270322,7.78503588812464,12.9859359114402,commune,1318,0.732597401015138,40399,46,Auvergne-Rhône-Alpes,Drôme,44.557,4.75
Voiron,38563,Maison,11.3343870148722,8.55661790170704,15.0139144319244,commune,252,0.74111795122548,20891,22,Auvergne-Rhône-Alpes,Isère,45.363,5.592
Libourne,33243,Maison,11.3312753184346,9.06688373968873,14.1611830512535,commune,1194,0.76399440430087,24557,21,Nouvelle-Aquitaine,Gironde,44.914,-0.245
Saintes,17415,Maison,7.90675781599926,6.20085011958494,10.0819755283893,commune,1314,0.675780536235351,25518,46,Nouvelle-Aquitaine,Charente-Maritime,45.744,-0.634
Plaisir,78490,Maison,15.8517386065704,12.4098256616426,20.2482793636423,commune,172,0.915946700007309,31375,18,Île-de-France,Yvelines,48.817,1.947
Chemillé-en-Anjou,49092,Maison,7.87869925770303,6.0651696168767,10.2344873951432,commune,889,0.648041702051537,21386,49,Pays de la Loire,Maine-et-Loire,47.215,-0.733
Bobigny,93008,Maison,19.3245247643841,13.2279207278407,28.2309869444049,maille,85,0.792284806845589,55056,7,Île-de-France,Seine-Saint-Denis,48.906,2.445
Romainville,93063,Maison,19.3245247643841,13.2279207278407,28.2309869444049,maille,77,0.792284806845589,33266,3,Île-de-France,Seine-Saint-Denis,48.886,2.435
Pantin,93055,Maison,19.3245247643841,13.2279207278407,28.2309869444049,maille,35,0.792284806845589,60800,5,Île-de-France,Seine-Saint-Denis,48.897,2.401
Les Lilas,93045,Maison,19.3245247643841,13.2279207278407,28.2309869444049,maille,53,0.792284806845589,23469,1,Île-de-France,Seine-Saint-Denis,48.879,2.416
Drancy,93029,Maison,15.9888755280035,10.8527244927953,23.5557569732562,commune,219,0.792284806845589,71363,8,Île-de-France,Seine-Saint-Denis,48.923,2.445
Vienne,38544,Maison,11.0966983098835,8.6463460550677,14.2414740974194,commune,317,0.685570310843959,31051,23,Auvergne-Rhône-Alpes,Isère,45.526,4.875
Concarneau,29039,Maison,9.54011177400448,7.72834488108637,11.7766137589483,commune,467,0.727902164372441,20607,41,Bretagne,Finistère,47.871,-3.919
Rambouillet,78517,Maison,14.1960059415485,11.0956104698225,18.1627306799015,commune,363,0.831484041733265,26816,36,Île-de-France,Yvelines,48.645,1.82
Suresnes,92073,Maison,21.7451398142623,15.965306969763,29.6174139612447,maille,84,0.902050150178556,49104,4,Île-de-France,Hauts-de-Seine,48.871,2.225
Houilles,78311,Maison,18.375644195886,13.4912454100659,25.0284009630324,commune,192,0.902050150178556,33449,4,Île-de-France,Yvelines,48.923,2.186
Rueil-Malmaison,92063,Maison,23.8235894431274,17.4677573259541,32.4920597054201,commune,366,0.902050150178556,78186,15,Île-de-France,Hauts-de-Seine,48.878,2.181
La Celle-Saint-Cloud,78126,Maison,24.2254368700014,17.7740048973517,33.0185456193875,commune,181,0.902050150178556,20476,6,Île-de-France,Yvelines,48.848,2.136
Chatou,78146,Maison,21.6706333102844,15.8966860202433,29.5417766615497,commune,250,0.902050150178556,29649,5,Île-de-France,Yvelines,48.89,2.158
Le Chesnay-Rocquencourt,78158,Maison,21.7451398142623,15.965306969763,29.6174139612447,maille,67,0.902050150178556,30924,4,Île-de-France,Yvelines,48.826,2.125
Martigues,13056,Maison,13.3119294354355,9.48443931284972,18.6840212108193,commune,507,0.747291103832131,48568,74,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.406,5.048
Cherbourg-en-Cotentin,50129,Maison,9.50945227428786,7.49730524857263,12.0616247516633,commune,1756,0.759219745641655,77808,16,Normandie,Manche,49.642,-1.624
Valence,26362,Maison,10.2064695659051,7.65317814078506,13.6116027986593,commune,556,0.716413335428433,64483,37,Auvergne-Rhône-Alpes,Drôme,44.933,4.892
Cahors,46042,Maison,8.16436659276459,6.52188195787333,10.2204980543355,commune,654,0.728508460009256,20141,65,Occitanie,Lot,44.447,1.441
Arles,13004,Maison,10.6668664620696,8.33486562512321,13.6513346749897,commune,1155,0.753836536628699,50415,758,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.677,4.627
Vigneux-sur-Seine,91657,Maison,14.7470504228237,10.538175618516,20.6369208529027,commune,159,0.673151615347489,31050,9,Île-de-France,Essonne,48.7,2.417
Montgeron,91421,Maison,16.3385268924369,11.4693447254054,23.2748659497152,commune,184,0.673151615347489,23800,11,Île-de-France,Essonne,48.704,2.461
Villeneuve-le-Roi,94077,Maison,15.9135234471868,11.3369491380511,22.3375994211877,maille,70,0.673151615347489,21129,8,Île-de-France,Val-de-Marne,48.735,2.408
Athis-Mons,91027,Maison,14.0973413973495,9.90865073437408,20.056720112658,commune,173,0.673151615347489,36222,9,Île-de-France,Essonne,48.708,2.389
Cagnes-sur-Mer,06027,Maison,17.2080273680417,10.973247926779,26.9852834707791,commune,237,0.784502299012604,52580,18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,43.664,7.149
Saint-Genis-Laval,69204,Maison,13.1676210055579,9.65193127142851,17.9638911705956,commune,301,0.775545907962901,20929,13,Auvergne-Rhône-Alpes,Rhône,45.698,4.794
Oullins-Pierre-Bénite,69149,Maison,12.4347486718256,9.12746112591037,16.9404144699709,maille,94,0.775545907962901,27113,4,Auvergne-Rhône-Alpes,Rhône,45.714,4.807
Quimper,29232,Maison,9.83921471240012,7.78058613796238,12.4425261079449,commune,1438,0.710521727800394,63642,84,Bretagne,Finistère,47.996,-4.102
Lanester,56098,Maison,10.7192378004611,8.25189126762676,13.9243302288302,commune,342,0.786791212364091,23026,16,Bretagne,Morbihan,47.764,-3.347
Lorient,56121,Maison,11.2200303674738,8.64390054448018,14.563920628104,commune,615,0.786791212364091,57846,15,Bretagne,Morbihan,47.748,-3.366
Maisons-Laffitte,78358,Maison,23.2590644143334,17.477983407035,30.9523166850222,commune,216,0.912546078472212,23080,7,Île-de-France,Yvelines,48.946,2.145
Le Mans,72181,Maison,8.51443827427354,6.94481419824,10.4388191040138,commune,4678,0.824059177920142,145004,53,Pays de la Loire,Sarthe,48.008,0.197
Montauban,82121,Maison,9.59586213098533,7.8254414583108,11.7668211470788,commune,2204,0.7470334438149,61919,136,Occitanie,Tarn-et-Garonne,44.016,1.353
Villeneuve-sur-Lot,47323,Maison,7.63560302363386,6.04751614877298,9.64072391048611,commune,1387,0.659166373795191,21629,81,Nouvelle-Aquitaine,Lot-et-Garonne,44.41,0.706
Meaux,77284,Maison,12.0227399811293,9.359285597813,15.4441570505788,commune,356,0.750024472343892,55616,15,Île-de-France,Seine-et-Marne,48.958,2.878
Mont-de-Marsan,40192,Maison,8.97887541674702,7.1868396690986,11.2177545988828,commune,1477,0.748617803506676,30674,37,Nouvelle-Aquitaine,Landes,43.891,-0.501
Rouen,76540,Maison,10.3199362794964,8.11365295232452,13.1261572855855,commune,1737,0.78616454796701,114083,21,Normandie,Seine-Maritime,49.444,1.1
Le Petit-Quevilly,76498,Maison,9.82294113926515,7.7154913949654,12.5060307485315,commune,827,0.78616454796701,21782,4,Normandie,Seine-Maritime,49.43,1.053
Albi,81004,Maison,9.08660448017604,7.36907712474676,11.2044397936726,commune,2174,0.692819292352454,49714,45,Occitanie,Tarn,43.927,2.146
Clichy,92024,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,15,0.529629287517169,64849,3,Île-de-France,Hauts-de-Seine,48.903,2.305
Saint-Ouen-sur-Seine,93070,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,44,0.529629287517169,53207,4,Île-de-France,Seine-Saint-Denis,48.912,2.334
Gennevilliers,92036,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,35,0.529629287517169,49410,12,Île-de-France,Hauts-de-Seine,48.926,2.293
Garges-lès-Gonesse,95268,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,64,0.529629287517169,42841,5,Île-de-France,Val-d'Oise,48.972,2.401
Saint-Denis,93066,Maison,15.4999210734411,8.89542459377433,27.0079916647313,commune,131,0.529629287517169,113942,12,Île-de-France,Seine-Saint-Denis,48.936,2.358
Aubervilliers,93001,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,88,0.529629287517169,90071,6,Île-de-France,Seine-Saint-Denis,48.915,2.382
Villeneuve-la-Garenne,92078,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,10,0.529629287517169,25371,3,Île-de-France,Hauts-de-Seine,48.936,2.333
Stains,93072,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,71,0.529629287517169,40359,5,Île-de-France,Seine-Saint-Denis,48.955,2.382
Pierrefitte-sur-Seine,93059,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,95,0.529629287517169,32379,3,Île-de-France,Seine-Saint-Denis,48.964,2.36
La Courneuve,93027,Maison,15.3394411056427,8.80491615648581,26.7235314058225,maille,36,0.529629287517169,47160,8,Île-de-France,Seine-Saint-Denis,48.927,2.39
Draguignan,83050,Maison,13.0358432594938,9.6287403639697,17.6485400023842,commune,534,0.753247276613894,39745,54,Provence-Alpes-Côte d'Azur,Var,43.538,6.463
Avignon,84007,Maison,10.4566423805307,7.96323039802111,13.7307806517168,commune,1417,0.691937217881618,90330,65,Provence-Alpes-Côte d'Azur,Vaucluse,43.949,4.805
Creil,60175,Maison,10.3295763898769,8.26042133488569,12.9170346243336,commune,132,0.794213467127715,36106,11,Hauts-de-France,Oise,49.261,2.473
Nogent-sur-Oise,60463,Maison,10.0753563413497,8.0043254787342,12.6822435787843,commune,163,0.794213467127715,21382,7,Hauts-de-France,Oise,49.275,2.467
Agde,34003,Maison,10.8890514965011,8.22490656081626,14.416144623251,commune,628,0.699861396461513,29103,51,Occitanie,Hérault,43.313,3.478
Strasbourg,67482,Maison,12.1232672389623,8.12592321554593,18.087004349994,commune,436,0.76598054791151,291313,78,Grand Est,Bas-Rhin,48.573,7.752
Illkirch-Graffenstaden,67218,Maison,11.7438363105533,7.83918542908227,17.5933701960173,commune,106,0.76598054791151,27118,22,Grand Est,Bas-Rhin,48.528,7.711
Schiltigheim,67447,Maison,11.6508896331432,7.81778163690713,17.3633948283808,maille,67,0.76598054791151,34129,8,Grand Est,Bas-Rhin,48.605,7.749
Lingolsheim,67267,Maison,10.2148442783333,8.01056723204555,13.0256747878208,maille,62,0.807012014108502,20266,6,Grand Est,Bas-Rhin,48.556,7.682
Villeneuve-d'Ascq,59009,Maison,12.0294777077501,9.04769054625866,15.9939526204393,commune,755,0.752837657100429,62067,28,Hauts-de-France,Nord,50.62,3.132
Cholet,49099,Maison,8.92001138634063,7.03110348466032,11.3163749198168,commune,2180,0.80604915078688,53936,87,Pays de la Loire,Maine-et-Loire,47.059,-0.879
Anglet,64024,Maison,16.3559428460584,11.2640312151562,23.7496559867105,commune,328,0.721974219031342,41153,28,Nouvelle-Aquitaine,Pyrénées-Atlantiques,43.481,-1.515
Bayonne,64102,Maison,13.9061965794047,9.5691709857131,20.2088878538977,commune,340,0.721974219031342,52749,26,Nouvelle-Aquitaine,Pyrénées-Atlantiques,43.493,-1.475
Biarritz,64122,Maison,17.6423791693249,12.1368958748873,25.6452346598976,commune,198,0.721974219031342,25764,12,Nouvelle-Aquitaine,Pyrénées-Atlantiques,43.483,-1.558
Fréjus,83061,Maison,15.2279959123433,10.7200125076365,21.6316780732444,commune,366,0.810686442012271,57082,105,Provence-Alpes-Côte d'Azur,Var,43.433,6.737
Saint-Raphaël,83118,Maison,16.6371544230897,11.6719205514297,23.7145983026615,commune,265,0.810686442012271,35950,91,Provence-Alpes-Côte d'Azur,Var,43.425,6.768
Saint-Jean-de-Braye,45284,Maison,10.1460507878492,8.79412881240814,11.7058038136044,commune,597,0.87956513096466,21700,14,Centre-Val de Loire,Loiret,47.912,1.971
Soissons,02722,Maison,10.1037766463662,8.11710292449945,12.5766918898531,commune,704,0.745987200460549,28705,12,Hauts-de-France,Aisne,49.384,3.329
Limoges,87085,Maison,8.50492399306516,6.78960136915384,10.6536051522021,commune,2509,0.738194268459773,129760,80,Nouvelle-Aquitaine,Haute-Vienne,45.826,1.26
Grasse,06069,Maison,15.532174440669,11.3230404712672,21.3059772653426,commune,805,0.849667140285829,48323,44,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,43.658,6.925
Givors,69091,Maison,10.7225210034833,8.15312541691161,14.1016421054505,commune,119,0.730920888206028,20654,17,Auvergne-Rhône-Alpes,Rhône,45.582,4.774
La Garde,83062,Maison,15.56126345132,10.8642049178,22.289060454359,commune,211,0.787131610601773,25912,16,Provence-Alpes-Côte d'Azur,Var,43.124,6.01
La Valette-du-Var,83144,Maison,15.227455560985,10.590417397738,21.8948313511514,commune,218,0.787131610601773,23955,15,Provence-Alpes-Côte d'Azur,Var,43.138,5.984
Montigny-le-Bretonneux,78423,Maison,17.7353767307305,13.8672520722052,22.6824742308819,maille,96,0.909104670584206,31777,11,Île-de-France,Yvelines,48.77,2.038
Saint-Cyr-l'École,78545,Maison,17.7353767307305,13.8672520722052,22.6824742308819,maille,70,0.909104670584206,20971,5,Île-de-France,Yvelines,48.8,2.067
Béthune,62119,Maison,8.07084813895675,6.57761115944428,9.9030769838947,commune,1371,0.728947845785324,24992,10,Hauts-de-France,Pas-de-Calais,50.531,2.639
Challans,85047,Maison,9.10876335035447,7.6303193684923,10.8736693401544,commune,1065,0.781996400047857,22494,65,Pays de la Loire,Vendée,46.845,-1.879
Roanne,42187,Maison,9.57741447239565,7.61143098216091,12.0511988075614,commune,639,0.752479973210626,34762,16,Auvergne-Rhône-Alpes,Loire,46.034,4.073
Boulogne-sur-Mer,62160,Maison,8.58230900330706,7.01301216717001,10.5027662967777,commune,748,0.771950598104825,40910,8,Hauts-de-France,Pas-de-Calais,50.725,1.613
Saumur,49328,Maison,8.63103216868389,6.84564304041285,10.8820626283142,commune,1075,0.769057558351431,26215,66,Pays de la Loire,Maine-et-Loire,47.26,-0.076
Herblay-sur-Seine,95306,Maison,16.1442556494966,12.3027494381914,21.1852636506769,commune,152,0.838681114069308,31605,13,Île-de-France,Val-d'Oise,48.99,2.165
Pontoise,95500,Maison,15.4247539034392,11.8084340144671,20.1485677686111,commune,204,0.838681114069308,31327,7,Île-de-France,Val-d'Oise,49.051,2.101
Cugnaux,31157,Maison,10.7487071770873,9.05766040756935,12.7554689378968,commune,634,0.820176619739351,20341,13,Occitanie,Haute-Garonne,43.537,1.345
Narbonne,11262,Maison,9.6393226554427,7.61736047024095,12.1979971433322,commune,1368,0.723848038254499,56395,175,Occitanie,Aude,43.184,3.004
Carcassonne,11069,Maison,8.17444505140099,6.46247405012253,10.3399334960745,commune,1684,0.710841188917322,46218,65,Occitanie,Aude,43.212,2.353
Bourg-en-Bresse,01053,Maison,8.92992648479412,7.0034604296993,11.3863122129829,commune,353,0.7037548493503,41525,24,Auvergne-Rhône-Alpes,Ain,46.205,5.225
Cergy,95127,Maison,14.4664937800989,10.677383579583,19.6002551308373,commune,246,0.712366478990596,68348,15,Île-de-France,Val-d'Oise,49.052,2.035
Saint-Chamond,42207,Maison,10.4776576211366,7.82572319185826,14.0282637826976,commune,277,0.749617782762257,35068,55,Auvergne-Rhône-Alpes,Loire,45.476,4.513
Lens,62498,Maison,8.52170907580556,6.89839124797583,10.5270233250362,commune,630,0.674665801350602,32618,12,Hauts-de-France,Pas-de-Calais,50.429,2.832
Chaumont,52121,Maison,8.01601276244083,6.38197932228711,10.0684219366268,commune,503,0.770748509711048,21699,55,Grand Est,Haute-Marne,48.111,5.14
Bouguenais,44020,Maison,10.5855406838411,8.59135139003449,13.0426130281706,commune,502,0.82298554414697,20410,31,Pays de la Loire,Loire-Atlantique,47.179,-1.619
Marcq-en-Barœul,59378,Maison,12.7992914737408,9.32919832985006,17.5601221495745,commune,855,0.794644058374783,39356,14,Hauts-de-France,Nord,50.673,3.094
La Madeleine,59368,Maison,11.8493165624497,8.63821528068127,16.2540870347551,commune,271,0.794644058374783,22488,3,Hauts-de-France,Nord,50.654,3.074
Mons-en-Barœul,59410,Maison,10.9360677848054,7.95725640886362,15.0300018559963,commune,205,0.794644058374783,21467,3,Hauts-de-France,Nord,50.643,3.11
Brive-la-Gaillarde,19031,Maison,9.20644485924228,7.21934628517579,11.7404850242898,commune,1491,0.713798048945523,46599,48,Nouvelle-Aquitaine,Corrèze,45.16,1.534
Étampes,91223,Maison,10.937772375424,8.89142990865857,13.4550759287981,commune,265,0.794605673830813,26529,46,Île-de-France,Essonne,48.435,2.161
Hyères,83069,Maison,15.5068136233204,11.059506601531,21.7424951593326,commune,412,0.764655813739743,55103,134,Provence-Alpes-Côte d'Azur,Var,43.12,6.13
Ivry-sur-Seine,94041,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,63,0.73319644292261,64001,6,Île-de-France,Val-de-Marne,48.812,2.388
Créteil,94028,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,87,0.73319644292261,92989,11,Île-de-France,Val-de-Marne,48.778,2.453
Vitry-sur-Seine,94081,Maison,18.3721857590468,12.3904075400717,27.241816580552,commune,154,0.73319644292261,96205,12,Île-de-France,Val-de-Marne,48.789,2.388
Alfortville,94002,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,46,0.73319644292261,45046,4,Île-de-France,Val-de-Marne,48.805,2.42
Villeneuve-Saint-Georges,94078,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,76,0.73319644292261,35492,8,Île-de-France,Val-de-Marne,48.731,2.448
Limeil-Brévannes,94044,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,68,0.73319644292261,27999,7,Île-de-France,Val-de-Marne,48.749,2.48
Orly,94054,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,57,0.73319644292261,24482,7,Île-de-France,Val-de-Marne,48.743,2.401
Choisy-le-Roi,94022,Maison,16.957973463926,11.4261860966246,25.167878552947,maille,76,0.73319644292261,46129,5,Île-de-France,Val-de-Marne,48.762,2.41
Caluire-et-Cuire,69034,Maison,14.913790948414,10.4445531445215,21.2954213909729,commune,162,0.813180463550411,43572,10,Auvergne-Rhône-Alpes,Rhône,45.797,4.842
Lille,59350,Maison,11.1735081799285,7.89335076382455,15.8167663876167,commune,3034,0.703257783304646,236710,35,Hauts-de-France,Nord,50.63,3.071
Tarbes,65440,Maison,8.30391984401634,6.58041522988307,10.4788349012853,commune,912,0.648927197066249,43955,15,Occitanie,Hautes-Pyrénées,43.233,0.078
Saint-Maur-des-Fossés,94068,Maison,20.0670424726802,12.4726825085298,32.285452093001,commune,421,0.786665189193339,75441,11,Île-de-France,Val-de-Marne,48.803,2.485
Maisons-Alfort,94046,Maison,20.2449794072439,12.4829307295884,32.8335709040055,commune,112,0.786665189193339,58068,5,Île-de-France,Val-de-Marne,48.801,2.431
Charenton-le-Pont,94018,Maison,23.512285569284,14.5067573409216,38.1082801414285,maille,7,0.786665189193339,29445,2,Île-de-France,Val-de-Marne,48.82,2.416
Décines-Charpieu,69275,Maison,13.6026764792125,9.2447791685443,20.0148434078016,commune,104,0.624692231989964,29731,17,Auvergne-Rhône-Alpes,Rhône,45.768,4.957
Saint-Priest,69290,Maison,12.7319163484527,8.74935310624671,18.5272776096169,commune,234,0.624692231989964,48822,30,Auvergne-Rhône-Alpes,Rhône,45.695,4.936
Vaulx-en-Velin,69256,Maison,11.7018517141213,8.03784486987692,17.0360756839762,commune,103,0.624692231989964,52139,21,Auvergne-Rhône-Alpes,Rhône,45.779,4.92
Bron,69029,Maison,14.0017206564424,9.62154083600238,20.3759652100071,commune,217,0.624692231989964,43049,10,Auvergne-Rhône-Alpes,Rhône,45.734,4.909
Vénissieux,69259,Maison,11.837739776683,8.11162298638134,17.2754679619271,commune,170,0.624692231989964,66363,15,Auvergne-Rhône-Alpes,Rhône,45.697,4.886
Saint-Herblain,44162,Maison,12.5749443858747,9.84710814248119,16.0584431510058,commune,390,0.84107793962088,49537,30,Pays de la Loire,Loire-Atlantique,47.211,-1.648
Rillieux-la-Pape,69286,Maison,12.7228517659189,8.55584902841727,18.9193330223465,commune,176,0.718104591415064,31247,15,Auvergne-Rhône-Alpes,Rhône,45.819,4.898
Villeurbanne,69266,Maison,13.2570863983603,8.96839356942404,19.5966354969942,commune,251,0.718104591415064,156928,15,Auvergne-Rhône-Alpes,Rhône,45.766,4.88
Dreux,28134,Maison,9.76565540265653,8.11410756011297,11.7533597794835,commune,367,0.783471920064981,30879,24,Centre-Val de Loire,Eure-et-Loir,48.736,1.371
Mulhouse,68224,Maison,10.3042862932711,7.6691916605481,13.8447858279377,commune,412,0.730524951239953,106341,22,Grand Est,Haut-Rhin,47.75,7.336
Châteauroux,36044,Maison,8.8301607806572,7.1651748618478,10.8820427855056,commune,1487,0.773979026679822,42968,25,Centre-Val de Loire,Indre,46.811,1.691
Saint-Louis,97414,Maison,10.7921509111966,8.2454976653324,14.1253476766761,commune,1475,0.60996717111532,53935,99,La Réunion,La Réunion,-21.287,55.409
Sèvremoine,49301,Maison,7.65437478635381,5.96892685655911,9.81574322787794,commune,1238,0.659045060367263,25806,28,Pays de la Loire,Maine-et-Loire,47.124,-0.994
Lambersart,59328,Maison,12.63684857431,9.57065659096086,16.6853695326255,commune,582,0.749559065527388,27121,6,Hauts-de-France,Nord,50.647,3.021
Clichy-sous-Bois,93014,Maison,15.4720324571989,11.4732243590912,20.8645608997379,maille,38,0.789102532789449,29735,4,Île-de-France,Seine-Saint-Denis,48.911,2.546
Montfermeil,93047,Maison,14.8378825051373,10.977947664782,20.0550015320767,commune,101,0.789102532789449,27980,5,Île-de-France,Seine-Saint-Denis,48.902,2.571
Neuilly-sur-Marne,93050,Maison,15.4720324571989,11.4732243590912,20.8645608997379,maille,45,0.789102532789449,37531,7,Île-de-France,Seine-Saint-Denis,48.857,2.528
Livry-Gargan,93046,Maison,15.1188038241533,11.2141670679365,20.3829876698362,commune,211,0.789102532789449,46028,7,Île-de-France,Seine-Saint-Denis,48.919,2.536
Les Pavillons-sous-Bois,93057,Maison,15.566918610088,11.5404150521439,20.9982876628069,commune,125,0.789102532789449,24165,3,Île-de-France,Seine-Saint-Denis,48.903,2.507
Gagny,93032,Maison,14.8227848182521,10.9608768770329,20.0453806965561,commune,119,0.789102532789449,40189,7,Île-de-France,Seine-Saint-Denis,48.885,2.537
Bordeaux,33063,Maison,15.4687893089233,10.586016118618,22.6037292974667,commune,2885,0.73728963470178,261804,50,Nouvelle-Aquitaine,Gironde,44.838,-0.579
Mérignac,33281,Maison,13.9040075900825,9.51416630946024,20.3193239194113,commune,1139,0.73728963470178,75729,48,Nouvelle-Aquitaine,Gironde,44.845,-0.656
Sainte-Suzanne,97420,Maison,11.0818805887385,8.35199431563814,14.7040422612734,commune,732,0.638945375888198,24293,58,La Réunion,La Réunion,-20.906,55.608
Poitiers,86194,Maison,8.96423799814366,7.18519334771081,11.1837718205543,commune,2579,0.75925047038864,90240,42,Nouvelle-Aquitaine,Vienne,46.58,0.341
Dammarie-les-Lys,77152,Maison,12.9021460608568,9.56272809368474,17.4077283537547,commune,138,0.811583737301009,22845,10,Île-de-France,Seine-et-Marne,48.515,2.635
Saint-Michel-sur-Orge,91570,Maison,13.998730211773,11.3880928257196,17.2078372156773,maille,63,0.827854671910406,21437,5,Île-de-France,Essonne,48.63,2.303
Brétigny-sur-Orge,91103,Maison,14.2144264627271,11.5375941674009,17.5123094756757,commune,167,0.827854671910406,27106,15,Île-de-France,Essonne,48.612,2.306
Sainte-Geneviève-des-Bois,91549,Maison,15.01890985133,12.230235846,18.4434426255279,commune,304,0.827854671910406,35846,9,Île-de-France,Essonne,48.641,2.327
Trappes,78621,Maison,14.5216731360783,11.6747028244321,18.0629000876821,maille,45,0.8388342057698,33717,14,Île-de-France,Yvelines,48.776,1.999
Élancourt,78208,Maison,15.0167522306499,12.0669208359616,18.6876876563813,commune,122,0.8388342057698,26082,9,Île-de-France,Yvelines,48.768,1.949
Troyes,10387,Maison,9.04016898347936,7.20667490600843,11.3401334617891,commune,1312,0.81276944525739,62782,13,Grand Est,Aube,48.298,4.074
L'Haÿ-les-Roses,94038,Maison,16.3874947782952,12.5682738486316,21.3672926245072,maille,80,0.819376785229693,31392,4,Île-de-France,Val-de-Marne,48.779,2.338
Draveil,91201,Maison,15.1848374112343,11.6445197655903,19.8015282594121,commune,187,0.819376785229693,29173,16,Île-de-France,Essonne,48.682,2.405
Savigny-sur-Orge,91589,Maison,15.3192467884723,11.7327944526124,20.0019972321142,commune,251,0.819376785229693,37371,7,Île-de-France,Essonne,48.68,2.346
Fresnes,94034,Maison,16.3874947782952,12.5682738486316,21.3672926245072,maille,26,0.819376785229693,28780,4,Île-de-France,Val-de-Marne,48.755,2.322
