GEO,GEO_OBJECT,EMPSTA_ENQ,AGE,PCS,RP_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,LIB_EMPSTA,LIB_PCS,code_insee,nom_commune,latitude,longitude,population
94076,COM,2,Y15T64,2,POP,A,2016,195.30612,Chômeur,"Artisans, commerçants et chefs d’entreprise",94076,Villejuif,48.792,2.363,57753
94081,COM,1,Y15T64,3,POP,A,2016,6046.82001,Actif occupé,Cadres et professions intellectuelles supérieures,94081,Vitry-sur-Seine,48.789,2.388,96205
97128,COM,2,Y15T64,5,POP,A,2016,1256.7934,Chômeur,Employés,97128,Sainte-Anne,16.226,-61.386,24281
97311,COM,1,Y15T64,1,POP,A,2016,60.02938,Actif occupé,Agriculteurs,97311,Saint-Laurent-du-Maroni,5.504,-54.029,50250
92051,COM,1,Y15T64,3,POP,A,2016,13515.02876,Actif occupé,Cadres et professions intellectuelles supérieures,92051,Neuilly-sur-Seine,48.885,2.27,59267
91692,COM,2,Y15T64,5,POP,A,2016,629.4608,Chômeur,Employés,91692,Les Ulis,48.681,2.17,25253
93045,COM,1,Y15T64,2,POP,A,2016,550.42484,Actif occupé,"Artisans, commerçants et chefs d’entreprise",93045,Les Lilas,48.879,2.416,23469
93014,COM,1,Y15T64,6,POP,A,2016,2991.44928,Actif occupé,Ouvriers,93014,Clichy-sous-Bois,48.911,2.546,29735
95424,COM,1,Y15T64,5,POP,A,2016,2730.55324,Actif occupé,Employés,95424,Montigny-lès-Cormeilles,48.988,2.188,22603
93048,COM,2,Y15T64,5,POP,A,2016,3193.76635,Chômeur,Employés,93048,Montreuil,48.862,2.441,111455
94068,COM,1,Y15T64,5,POP,A,2016,6791.39372,Actif occupé,Employés,94068,Saint-Maur-des-Fossés,48.803,2.485,75441
97422,COM,2,Y15T64,1,POP,A,2016,70.42102,Chômeur,Agriculteurs,97422,Le Tampon,-21.278,55.515,81943
94033,COM,2,Y15T64,6,POP,A,2016,716.1425,Chômeur,Ouvriers,94033,Fontenay-sous-Bois,48.849,2.475,51812
91692,COM,2,Y15T64,3,POP,A,2016,84.12018,Chômeur,Cadres et professions intellectuelles supérieures,91692,Les Ulis,48.681,2.17,25253
92063,COM,1,Y15T64,2,POP,A,2016,1782.93813,Actif occupé,"Artisans, commerçants et chefs d’entreprise",92063,Rueil-Malmaison,48.878,2.181,78186
94058,COM,2,Y15T64,5,POP,A,2016,464.09935,Chômeur,Employés,94058,Le Perreux-sur-Marne,48.841,2.508,34213
97118,COM,2,Y15T64,6,POP,A,2016,629.24539,Chômeur,Ouvriers,97118,Petit-Bourg,16.192,-61.59,24272
93027,COM,1,Y15T64,4,POP,A,2016,2410.38337,Actif occupé,Professions intermédiaires,93027,La Courneuve,48.927,2.39,47160
92073,COM,2,Y15T64,5,POP,A,2016,842.30427,Chômeur,Employés,92073,Suresnes,48.871,2.225,49104
92024,COM,1,Y15T64,5,POP,A,2016,7549.7955,Actif occupé,Employés,92024,Clichy,48.903,2.305,64849
95280,COM,1,Y15T64,4,POP,A,2016,2391.36697,Actif occupé,Professions intermédiaires,95280,Goussainville,49.032,2.473,30693
93049,COM,2,Y15T64,2,POP,A,2016,33.81356,Chômeur,"Artisans, commerçants et chefs d’entreprise",93049,Neuilly-Plaisance,48.861,2.506,21415
94034,COM,2,Y15T64,1,POP,A,2016,0.94077,Chômeur,Agriculteurs,94034,Fresnes,48.755,2.322,28780
93047,COM,2,Y15T64,5,POP,A,2016,578.83371,Chômeur,Employés,93047,Montfermeil,48.902,2.571,27980
90010,COM,2,Y15T64,4,POP,A,2016,647.69547,Chômeur,Professions intermédiaires,90010,Belfort,47.638,6.863,45155
91103,COM,2,Y15T64,6,POP,A,2016,506.89867,Chômeur,Ouvriers,91103,Brétigny-sur-Orge,48.612,2.306,27106
91570,COM,2,Y15T64,5,POP,A,2016,426.09272,Chômeur,Employés,91570,Saint-Michel-sur-Orge,48.63,2.303,21437
92049,COM,1,Y15T64,3,POP,A,2016,11460.52772,Actif occupé,Cadres et professions intellectuelles supérieures,92049,Montrouge,48.819,2.32,47657
97412,COM,1,Y15T64,4,POP,A,2016,2113.14875,Actif occupé,Professions intermédiaires,97412,Saint-Joseph,-21.379,55.619,38807
97420,COM,2,Y15T64,4,POP,A,2016,376.37834,Chômeur,Professions intermédiaires,97420,Sainte-Suzanne,-20.906,55.608,24293
94044,COM,2,Y15T64,3,POP,A,2016,99.43574,Chômeur,Cadres et professions intellectuelles supérieures,94044,Limeil-Brévannes,48.749,2.48,27999
93055,COM,2,Y15T64,3,POP,A,2016,420.71096,Chômeur,Cadres et professions intellectuelles supérieures,93055,Pantin,48.897,2.401,60800
95277,COM,2,Y15T64,5,POP,A,2016,826.23114,Chômeur,Employés,95277,Gonesse,48.986,2.45,25963
94018,COM,1,Y15T64,4,POP,A,2016,4092.27929,Actif occupé,Professions intermédiaires,94018,Charenton-le-Pont,48.82,2.416,29445
94041,COM,2,Y15T64,4,POP,A,2016,915.04007,Chômeur,Professions intermédiaires,94041,Ivry-sur-Seine,48.812,2.388,64001
92063,COM,1,Y15T64,4,POP,A,2016,9098.655,Actif occupé,Professions intermédiaires,92063,Rueil-Malmaison,48.878,2.181,78186
91692,COM,1,Y15T64,3,POP,A,2016,1824.1419,Actif occupé,Cadres et professions intellectuelles supérieures,91692,Les Ulis,48.681,2.17,25253
91691,COM,1,Y15T64,2,POP,A,2016,617.75958,Actif occupé,"Artisans, commerçants et chefs d’entreprise",91691,Yerres,48.717,2.488,28699
92014,COM,1,Y15T64,6,POP,A,2016,547.36457,Actif occupé,Ouvriers,92014,Bourg-la-Reine,48.779,2.316,20810
93077,COM,1,Y15T64,3,POP,A,2016,3049.24829,Actif occupé,Cadres et professions intellectuelles supérieures,93077,Villemomble,48.882,2.508,30332
94044,COM,1,Y15T64,2,POP,A,2016,455.27225,Actif occupé,"Artisans, commerçants et chefs d’entreprise",94044,Limeil-Brévannes,48.749,2.48,27999
94042,COM,1,Y15T64,2,POP,A,2016,603.78283,Actif occupé,"Artisans, commerçants et chefs d’entreprise",94042,Joinville-le-Pont,48.818,2.467,20413
94067,COM,1,Y15T64,3,POP,A,2016,4765.79545,Actif occupé,Cadres et professions intellectuelles supérieures,94067,Saint-Mandé,48.843,2.419,21195
93014,COM,2,Y15T64,2,POP,A,2016,78.34645,Chômeur,"Artisans, commerçants et chefs d’entreprise",93014,Clichy-sous-Bois,48.911,2.546,29735
91692,COM,1,Y15T64,2,POP,A,2016,269.65204,Actif occupé,"Artisans, commerçants et chefs d’entreprise",91692,Les Ulis,48.681,2.17,25253
91657,COM,2,Y15T64,3,POP,A,2016,157.01499,Chômeur,Cadres et professions intellectuelles supérieures,91657,Vigneux-sur-Seine,48.7,2.417,31050
89024,COM,1,Y15T64,4,POP,A,2016,3403.67186,Actif occupé,Professions intermédiaires,89024,Auxerre,47.796,3.57,34778
92075,COM,1,Y15T64,3,POP,A,2016,5819.56939,Actif occupé,Cadres et professions intellectuelles supérieures,92075,Vanves,48.821,2.29,28014
93005,COM,1,Y15T64,5,POP,A,2016,9989.58441,Actif occupé,Employés,93005,Aulnay-sous-Bois,48.934,2.5,86135
94017,COM,1,Y15T64,3,POP,A,2016,5644.49472,Actif occupé,Cadres et professions intellectuelles supérieures,94017,Champigny-sur-Marne,48.813,2.511,77724
95428,COM,2,Y15T64,5,POP,A,2016,375.91904,Chômeur,Employés,95428,Montmorency,48.99,2.321,21870
93008,COM,1,Y15T64,2,POP,A,2016,780.17164,Actif occupé,"Artisans, commerçants et chefs d’entreprise",93008,Bobigny,48.906,2.445,55056
97113,COM,1,Y15T64,3,POP,A,2016,1652.49594,Actif occupé,Cadres et professions intellectuelles supérieures,97113,Le Gosier,16.206,-61.492,27184
92078,COM,1,Y15T64,2,POP,A,2016,359.14014,Actif occupé,"Artisans, commerçants et chefs d’entreprise",92078,Villeneuve-la-Garenne,48.936,2.333,25371
97420,COM,2,Y15T64,2,POP,A,2016,70.88231,Chômeur,"Artisans, commerçants et chefs d’entreprise",97420,Sainte-Suzanne,-20.906,55.608,24293
93046,COM,2,Y15T64,2,POP,A,2016,120.76269,Chômeur,"Artisans, commerçants et chefs d’entreprise",93046,Livry-Gargan,48.919,2.536,46028
97408,COM,1,Y15T64,5,POP,A,2016,3454.18575,Actif occupé,Employés,97408,La Possession,-20.926,55.336,35245
91589,COM,1,Y15T64,6,POP,A,2016,2337.87842,Actif occupé,Ouvriers,91589,Savigny-sur-Orge,48.68,2.346,37371
92064,COM,2,Y15T64,3,POP,A,2016,342.05317,Chômeur,Cadres et professions intellectuelles supérieures,92064,Saint-Cloud,48.844,2.219,29727
95680,COM,1,Y15T64,5,POP,A,2016,3522.28177,Actif occupé,Employés,95680,Villiers-le-Bel,49.008,2.388,28836
97309,COM,2,Y15T64,3,POP,A,2016,53.97464,Chômeur,Cadres et professions intellectuelles supérieures,97309,Remire-Montjoly,4.905,-52.276,27274
97415,COM,2,Y15T64,1,POP,A,2016,50.13187,Chômeur,Agriculteurs,97415,Saint-Paul,-21.01,55.27,105240
94046,COM,2,Y15T64,6,POP,A,2016,537.36932,Chômeur,Ouvriers,94046,Maisons-Alfort,48.801,2.431,58068
94002,COM,1,Y15T64,4,POP,A,2016,5475.88227,Actif occupé,Professions intermédiaires,94002,Alfortville,48.805,2.42,45046
97213,COM,2,Y15T64,4,POP,A,2016,524.59354,Chômeur,Professions intermédiaires,97213,Le Lamentin,14.615,-61.004,39641
92075,COM,2,Y15T64,3,POP,A,2016,226.57267,Chômeur,Cadres et professions intellectuelles supérieures,92075,Vanves,48.821,2.29,28014
91421,COM,2,Y15T64,2,POP,A,2016,26.61115,Chômeur,"Artisans, commerçants et chefs d’entreprise",91421,Montgeron,48.704,2.461,23800
94003,COM,1,Y15T64,3,POP,A,2016,3024.05929,Actif occupé,Cadres et professions intellectuelles supérieures,94003,Arcueil,48.806,2.337,21557
95680,COM,1,Y15T64,2,POP,A,2016,513.4367,Actif occupé,"Artisans, commerçants et chefs d’entreprise",95680,Villiers-le-Bel,49.008,2.388,28836
93048,COM,1,Y15T64,3,POP,A,2016,13376.26475,Actif occupé,Cadres et professions intellectuelles supérieures,93048,Montreuil,48.862,2.441,111455
93001,COM,2,Y15T64,6,POP,A,2016,2585.16397,Chômeur,Ouvriers,93001,Aubervilliers,48.915,2.382,90071
93051,COM,2,Y15T64,5,POP,A,2016,1641.01271,Chômeur,Employés,93051,Noisy-le-Grand,48.849,2.552,70374
93014,COM,1,Y15T64,2,POP,A,2016,494.9706,Actif occupé,"Artisans, commerçants et chefs d’entreprise",93014,Clichy-sous-Bois,48.911,2.546,29735
97408,COM,2,Y15T64,5,POP,A,2016,1262.15644,Chômeur,Employés,97408,La Possession,-20.926,55.336,35245
91103,COM,2,Y15T64,5,POP,A,2016,691.07228,Chômeur,Employés,91103,Brétigny-sur-Orge,48.612,2.306,27106
91272,COM,1,Y15T64,2,POP,A,2016,373.5129,Actif occupé,"Artisans, commerçants et chefs d’entreprise",91272,Gif-sur-Yvette,48.702,2.134,22352
97309,COM,2,Y15T64,4,POP,A,2016,242.63736,Chômeur,Professions intermédiaires,97309,Remire-Montjoly,4.905,-52.276,27274
95018,COM,1,Y15T64,3,POP,A,2016,6757.29068,Actif occupé,Cadres et professions intellectuelles supérieures,95018,Argenteuil,48.948,2.249,107221
95018,COM,1,Y15T64,5,POP,A,2016,13959.38873,Actif occupé,Employés,95018,Argenteuil,48.948,2.249,107221
93005,COM,2,Y15T64,4,POP,A,2016,1039.69735,Chômeur,Professions intermédiaires,93005,Aulnay-sous-Bois,48.934,2.5,86135
95127,COM,1,Y15T64,6,POP,A,2016,4207.00587,Actif occupé,Ouvriers,95127,Cergy,49.052,2.035,68348
93031,COM,2,Y15T64,5,POP,A,2016,1539.70184,Chômeur,Employés,93031,Épinay-sur-Seine,48.952,2.313,53489
94016,COM,2,Y15T64,4,POP,A,2016,459.25621,Chômeur,Professions intermédiaires,94016,Cachan,48.795,2.334,30592
93048,COM,1,Y15T64,2,POP,A,2016,2284.57023,Actif occupé,"Artisans, commerçants et chefs d’entreprise",93048,Montreuil,48.862,2.441,111455
91223,COM,1,Y15T64,3,POP,A,2016,1123.90457,Actif occupé,Cadres et professions intellectuelles supérieures,91223,Étampes,48.435,2.161,26529
92019,COM,2,Y15T64,4,POP,A,2016,387.98543,Chômeur,Professions intermédiaires,92019,Châtenay-Malabry,48.767,2.278,34898
92075,COM,2,Y15T64,5,POP,A,2016,401.56822,Chômeur,Employés,92075,Vanves,48.821,2.29,28014
91477,COM,2,Y15T64,6,POP,A,2016,242.39304,Chômeur,Ouvriers,91477,Palaiseau,48.715,2.246,34893
94041,COM,2,Y15T64,5,POP,A,2016,1751.14809,Chômeur,Employés,94041,Ivry-sur-Seine,48.812,2.388,64001
93029,COM,2,Y15T64,4,POP,A,2016,834.45008,Chômeur,Professions intermédiaires,93029,Drancy,48.923,2.445,71363
93072,COM,1,Y15T64,4,POP,A,2016,2893.91147,Actif occupé,Professions intermédiaires,93072,Stains,48.955,2.382,40359
92048,COM,2,Y15T64,5,POP,A,2016,700.00842,Chômeur,Employés,92048,Meudon,48.813,2.239,46342
95018,COM,2,Y15T64,5,POP,A,2016,3558.67705,Chômeur,Employés,95018,Argenteuil,48.948,2.249,107221
93050,COM,1,Y15T64,6,POP,A,2016,2549.84127,Actif occupé,Ouvriers,93050,Neuilly-sur-Marne,48.857,2.528,37531
97309,COM,1,Y15T64,6,POP,A,2016,1178.85856,Actif occupé,Ouvriers,97309,Remire-Montjoly,4.905,-52.276,27274
93045,COM,1,Y15T64,4,POP,A,2016,2872.79359,Actif occupé,Professions intermédiaires,93045,Les Lilas,48.879,2.416,23469
97309,COM,1,Y15T64,5,POP,A,2016,2702.68999,Actif occupé,Employés,97309,Remire-Montjoly,4.905,-52.276,27274
92002,COM,2,Y15T64,6,POP,A,2016,434.10523,Chômeur,Ouvriers,92002,Antony,48.754,2.296,63232
92035,COM,1,Y15T64,2,POP,A,2016,608.78187,Actif occupé,"Artisans, commerçants et chefs d’entreprise",92035,La Garenne-Colombes,48.907,2.247,29932
91377,COM,2,Y15T64,4,POP,A,2016,591.83328,Chômeur,Professions intermédiaires,91377,Massy,48.731,2.271,50962
92019,COM,1,Y15T64,6,POP,A,2016,1361.35112,Actif occupé,Ouvriers,92019,Châtenay-Malabry,48.767,2.278,34898
91377,COM,1,Y15T64,6,POP,A,2016,2587.46817,Actif occupé,Ouvriers,91377,Massy,48.731,2.271,50962
93063,COM,2,Y15T64,2,POP,A,2016,70.68379,Chômeur,"Artisans, commerçants et chefs d’entreprise",93063,Romainville,48.886,2.435,33266
93046,COM,1,Y15T64,4,POP,A,2016,5750.3984,Actif occupé,Professions intermédiaires,93046,Livry-Gargan,48.919,2.536,46028
95018,COM,1,Y15T64,4,POP,A,2016,11473.65697,Actif occupé,Professions intermédiaires,95018,Argenteuil,48.948,2.249,107221
93077,COM,2,Y15T64,4,POP,A,2016,307.88396,Chômeur,Professions intermédiaires,93077,Villemomble,48.882,2.508,30332
97222,COM,1,Y15T64,2,POP,A,2016,619.50091,Actif occupé,"Artisans, commerçants et chefs d’entreprise",97222,Le Robert,14.678,-60.939,21305
93027,COM,1,Y15T64,2,POP,A,2016,924.58827,Actif occupé,"Artisans, commerçants et chefs d’entreprise",93027,La Courneuve,48.927,2.39,47160
94080,COM,2,Y15T64,5,POP,A,2016,660.08487,Chômeur,Employés,94080,Vincennes,48.848,2.44,48798
94003,COM,1,Y15T64,4,POP,A,2016,2435.68512,Actif occupé,Professions intermédiaires,94003,Arcueil,48.806,2.337,21557
94002,COM,1,Y15T64,5,POP,A,2016,5654.7619,Actif occupé,Employés,94002,Alfortville,48.805,2.42,45046
95268,COM,1,Y15T64,4,POP,A,2016,2697.74326,Actif occupé,Professions intermédiaires,95268,Garges-lès-Gonesse,48.972,2.401,42841
97407,COM,1,Y15T64,5,POP,A,2016,3066.69181,Actif occupé,Employés,97407,Le Port,-20.935,55.29,33336
91692,COM,1,Y15T64,1,POP,A,2016,2.66135,Actif occupé,Agriculteurs,91692,Les Ulis,48.681,2.17,25253
91228,COM,2,Y15T64,2,POP,A,2016,170.55021,Chômeur,"Artisans, commerçants et chefs d’entreprise",91228,Évry-Courcouronnes,48.624,2.429,66177
92007,COM,2,Y15T64,6,POP,A,2016,591.60696,Chômeur,Ouvriers,92007,Bagneux,48.799,2.304,43699
95197,COM,2,Y15T64,2,POP,A,2016,33.96061,Chômeur,"Artisans, commerçants et chefs d’entreprise",95197,Deuil-la-Barre,48.975,2.328,22510
97416,COM,2,Y15T64,6,POP,A,2016,3941.24177,Chômeur,Ouvriers,97416,Saint-Pierre,-21.342,55.478,84077
92044,COM,2,Y15T64,6,POP,A,2016,334.1304,Chômeur,Ouvriers,92044,Levallois-Perret,48.893,2.288,68009
95607,COM,2,Y15T64,3,POP,A,2016,115.39171,Chômeur,Cadres et professions intellectuelles supérieures,95607,Taverny,49.026,2.226,27025
95197,COM,2,Y15T64,6,POP,A,2016,159.05789,Chômeur,Ouvriers,95197,Deuil-la-Barre,48.975,2.328,22510
97416,COM,2,Y15T64,2,POP,A,2016,399.72247,Chômeur,"Artisans, commerçants et chefs d’entreprise",97416,Saint-Pierre,-21.342,55.478,84077
93031,COM,1,Y15T64,3,POP,A,2016,1956.94712,Actif occupé,Cadres et professions intellectuelles supérieures,93031,Épinay-sur-Seine,48.952,2.313,53489
97420,COM,1,Y15T64,1,POP,A,2016,115.85554,Actif occupé,Agriculteurs,97420,Sainte-Suzanne,-20.906,55.608,24293
97422,COM,1,Y15T64,3,POP,A,2016,1829.8745,Actif occupé,Cadres et professions intellectuelles supérieures,97422,Le Tampon,-21.278,55.515,81943
95680,COM,2,Y15T64,6,POP,A,2016,776.34603,Chômeur,Ouvriers,95680,Villiers-le-Bel,49.008,2.388,28836
97408,COM,1,Y15T64,1,POP,A,2016,77.80768,Actif occupé,Agriculteurs,97408,La Possession,-20.926,55.336,35245
97408,COM,1,Y15T64,2,POP,A,2016,856.05158,Actif occupé,"Artisans, commerçants et chefs d’entreprise",97408,La Possession,-20.926,55.336,35245
91692,COM,2,Y15T64,6,POP,A,2016,442.07706,Chômeur,Ouvriers,91692,Les Ulis,48.681,2.17,25253
97414,COM,2,Y15T64,5,POP,A,2016,3221.10617,Chômeur,Employés,97414,Saint-Louis,-21.287,55.409,53935
94052,COM,1,Y15T64,4,POP,A,2016,3707.53942,Actif occupé,Professions intermédiaires,94052,Nogent-sur-Marne,48.839,2.492,33472
95219,COM,1,Y15T64,3,POP,A,2016,3342.75584,Actif occupé,Cadres et professions intellectuelles supérieures,95219,Ermont,48.992,2.259,28987
95219,COM,2,Y15T64,4,POP,A,2016,322.50385,Chômeur,Professions intermédiaires,95219,Ermont,48.992,2.259,28987
94021,COM,2,Y15T64,4,POP,A,2016,222.83948,Chômeur,Professions intermédiaires,94021,Chevilly-Larue,48.771,2.347,20326
95219,COM,2,Y15T64,5,POP,A,2016,538.067,Chômeur,Employés,95219,Ermont,48.992,2.259,28987
92014,COM,1,Y15T64,2,POP,A,2016,343.63357,Actif occupé,"Artisans, commerçants et chefs d’entreprise",92014,Bourg-la-Reine,48.779,2.316,20810
89387,COM,1,Y15T64,6,POP,A,2016,2275.76268,Actif occupé,Ouvriers,89387,Sens,48.199,3.283,27034
92063,COM,2,Y15T64,6,POP,A,2016,552.10997,Chômeur,Ouvriers,92063,Rueil-Malmaison,48.878,2.181,78186
97407,COM,1,Y15T64,2,POP,A,2016,425.74252,Actif occupé,"Artisans, commerçants et chefs d’entreprise",97407,Le Port,-20.935,55.29,33336
92020,COM,2,Y15T64,3,POP,A,2016,281.98962,Chômeur,Cadres et professions intellectuelles supérieures,92020,Châtillon,48.8,2.29,36777
91345,COM,1,Y15T64,6,POP,A,2016,1689.45938,Actif occupé,Ouvriers,91345,Longjumeau,48.694,2.296,20620
92060,COM,1,Y15T64,1,POP,A,2016,3.25146,Actif occupé,Agriculteurs,92060,Le Plessis-Robinson,48.782,2.262,29228
91691,COM,1,Y15T64,5,POP,A,2016,3186.51459,Actif occupé,Employés,91691,Yerres,48.717,2.488,28699
94002,COM,2,Y15T64,2,POP,A,2016,109.16689,Chômeur,"Artisans, commerçants et chefs d’entreprise",94002,Alfortville,48.805,2.42,45046
95176,COM,1,Y15T64,3,POP,A,2016,3139.1455,Actif occupé,Cadres et professions intellectuelles supérieures,95176,Cormeilles-en-Parisis,48.976,2.199,26741
97418,COM,1,Y15T64,3,POP,A,2016,1531.2704,Actif occupé,Cadres et professions intellectuelles supérieures,97418,Sainte-Marie,-20.897,55.549,34344
94077,COM,1,Y15T64,4,POP,A,2016,2257.86911,Actif occupé,Professions intermédiaires,94077,Villeneuve-le-Roi,48.735,2.408,21129
94018,COM,1,Y15T64,3,POP,A,2016,5609.61147,Actif occupé,Cadres et professions intellectuelles supérieures,94018,Charenton-le-Pont,48.82,2.416,29445
95176,COM,1,Y15T64,5,POP,A,2016,2528.62366,Actif occupé,Employés,95176,Cormeilles-en-Parisis,48.976,2.199,26741
97409,COM,2,Y15T64,6,POP,A,2016,2536.99359,Chômeur,Ouvriers,97409,Saint-André,-20.96,55.65,57150
92014,COM,2,Y15T64,4,POP,A,2016,249.29268,Chômeur,Professions intermédiaires,92014,Bourg-la-Reine,48.779,2.316,20810
91272,COM,1,Y15T64,5,POP,A,2016,1229.81884,Actif occupé,Employés,91272,Gif-sur-Yvette,48.702,2.134,22352
93051,COM,1,Y15T64,3,POP,A,2016,7062.97195,Actif occupé,Cadres et professions intellectuelles supérieures,93051,Noisy-le-Grand,48.849,2.552,70374
95268,COM,1,Y15T64,3,POP,A,2016,836.29652,Actif occupé,Cadres et professions intellectuelles supérieures,95268,Garges-lès-Gonesse,48.972,2.401,42841
92071,COM,2,Y15T64,5,POP,A,2016,197.0475,Chômeur,Employés,92071,Sceaux,48.78,2.288,20488
97209,COM,2,Y15T64,4,POP,A,2016,1248.42834,Chômeur,Professions intermédiaires,97209,Fort-de-France,14.607,-61.07,74921
97415,COM,1,Y15T64,5,POP,A,2016,10278.76111,Actif occupé,Employés,97415,Saint-Paul,-21.01,55.27,105240
97304,COM,2,Y15T64,5,POP,A,2016,958.36759,Chômeur,Employés,97304,Kourou,5.158,-52.643,24612
97418,COM,1,Y15T64,2,POP,A,2016,844.34873,Actif occupé,"Artisans, commerçants et chefs d’entreprise",97418,Sainte-Marie,-20.897,55.549,34344
17300,COM,2,Y15T64,1,POP,A,2016,9.59287,Chômeur,Agriculteurs,17300,La Rochelle,46.16,-1.151,78535
92002,COM,2,Y15T64,2,POP,A,2016,57.91875,Chômeur,"Artisans, commerçants et chefs d’entreprise",92002,Antony,48.754,2.296,63232
92035,COM,2,Y15T64,4,POP,A,2016,377.99117,Chômeur,Professions intermédiaires,92035,La Garenne-Colombes,48.907,2.247,29932
92062,COM,1,Y15T64,3,POP,A,2016,10147.61227,Actif occupé,Cadres et professions intellectuelles supérieures,92062,Puteaux,48.884,2.238,43672
95607,COM,1,Y15T64,2,POP,A,2016,466.70435,Actif occupé,"Artisans, commerçants et chefs d’entreprise",95607,Taverny,49.026,2.226,27025
94054,COM,1,Y15T64,2,POP,A,2016,364.28342,Actif occupé,"Artisans, commerçants et chefs d’entreprise",94054,Orly,48.743,2.401,24482
97416,COM,2,Y15T64,4,POP,A,2016,1497.79976,Chômeur,Professions intermédiaires,97416,Saint-Pierre,-21.342,55.478,84077
93055,COM,2,Y15T64,4,POP,A,2016,957.72407,Chômeur,Professions intermédiaires,93055,Pantin,48.897,2.401,60800
94002,COM,2,Y15T64,6,POP,A,2016,770.97645,Chômeur,Ouvriers,94002,Alfortville,48.805,2.42,45046
95219,COM,2,Y15T64,3,POP,A,2016,118.0699,Chômeur,Cadres et professions intellectuelles supérieures,95219,Ermont,48.992,2.259,28987
94042,COM,1,Y15T64,6,POP,A,2016,697.14625,Actif occupé,Ouvriers,94042,Joinville-le-Pont,48.818,2.467,20413
97311,COM,2,Y15T64,1,POP,A,2016,63.79666,Chômeur,Agriculteurs,97311,Saint-Laurent-du-Maroni,5.504,-54.029,50250
93014,COM,1,Y15T64,4,POP,A,2016,1694.58078,Actif occupé,Professions intermédiaires,93014,Clichy-sous-Bois,48.911,2.546,29735
93048,COM,1,Y15T64,5,POP,A,2016,12157.6606,Actif occupé,Employés,93048,Montreuil,48.862,2.441,111455
93007,COM,2,Y15T64,6,POP,A,2016,1611.23465,Chômeur,Ouvriers,93007,Le Blanc-Mesnil,48.939,2.464,58257
94018,COM,2,Y15T64,6,POP,A,2016,213.03334,Chômeur,Ouvriers,94018,Charenton-le-Pont,48.82,2.416,29445
94078,COM,1,Y15T64,3,POP,A,2016,968.22807,Actif occupé,Cadres et professions intellectuelles supérieures,94078,Villeneuve-Saint-Georges,48.731,2.448,35492
97113,COM,2,Y15T64,3,POP,A,2016,89.88057,Chômeur,Cadres et professions intellectuelles supérieures,97113,Le Gosier,16.206,-61.492,27184
91223,COM,1,Y15T64,4,POP,A,2016,2535.54959,Actif occupé,Professions intermédiaires,91223,Étampes,48.435,2.161,26529
