libelle_geographique;code_geographique;region;departement;epci;actifs_occupes_15_ans_ou_plus_en_2018_princ;salaries_15_ans_ou_plus_en_2018_princ;non_salaries_15_ans_ou_plus_en_2018_princ;actifs_occ_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_en_2018_princ;salaries_15_ans_ou_plus_tp_hommes_en_2018_princ;salaries_15_ans_ou_plus_tp_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_tp_en_2018_princ;actifs_occupes_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_en_2018_princ;salaries_15_ans_ou_plus_hommes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_hommes_cdd_en_2018_princ;salaries_15_ans_ou_plus_hommes_interim_en_2018_princ;salaries_15_ans_ou_plus_hommes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_hommes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_independants_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_hommes_aides_familiaux_en_2018_princ;actifs_occupes_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_en_2018_princ;salaries_15_ans_ou_plus_femmes_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_femmes_cdd_en_2018_princ;salaries_15_ans_ou_plus_femmes_interim_en_2018_princ;salaries_15_ans_ou_plus_femmes_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_femmes_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_independantes_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_femmes_aides_familiales_en_2018_princ;salaries_15_64_ans_hommes_en_2018_princ;salaries_15_24_ans_hommes_en_2018_princ;salaries_25_54_ans_hommes_en_2018_princ;salaries_55_64_ans_hommes_en_2018_princ;salaries_15_64_ans_hommes_tp_en_2018_princ;salaries_15_24_ans_hommes_tp_en_2018_princ;salaries_25_54_ans_hommes_tp_en_2018_princ;salaries_55_64_ans_hommes_tp_en_2018_princ;salaries_15_64_ans_femmes_en_2018_princ;salaries_15_24_ans_femmes_en_2018_princ;salaries_25_54_ans_femmes_en_2018_princ;salaries_55_64_ans_femmes_en_2018_princ;salaries_15_64_ans_femmes_tp_en_2018_princ;salaries_15_24_ans_femmes_tp_en_2018_princ;salaries_25_54_ans_femmes_tp_en_2018_princ;salaries_55_64_ans_femmes_tp_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_que_commune_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_commune_meme_dept_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_dept_meme_region_residence_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_en_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_travaillent_autre_region_hors_metropole_en_2018_princ;actifs_occ_15_ans_ou_plus_pas_de_transport_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_marche_a_pied_pour_travail_en_2018_princ;actifs_occ_15_ans_ou_plus_velo_en_2018_princ;actifs_occ_15_ans_ou_plus_deux_roues_motorise_en_2018_princ;actifs_occ_15_ans_ou_plus_voiture_en_2018_princ;actifs_occ_15_ans_ou_plus_transport_en_commun_en_2018_princ;salaries_15_ans_ou_plus_fonct_publ_cdi_en_2018_princ;salaries_15_ans_ou_plus_cdd_en_2018_princ;salaries_15_ans_ou_plus_interim_en_2018_princ;salaries_15_ans_ou_plus_emplois_aides_en_2018_princ;salaries_15_ans_ou_plus_apprentissage_stage_en_2018_princ;non_salaries_15_ans_ou_plus_independants_en_2018_princ;non_salaries_15_ans_ou_plus_employeurs_en_2018_princ;non_salaries_15_ans_ou_plus_aides_familiaux_en_2018_princ
Carnoux-en-Provence;13119;93;13;Métropole Aix-Marseille-Provence;2495.2990512956;2131.78767781605;363.511373479553;377.513042137943;321.09888055478;62.2745003611404;258.824380193639;56.4141615831631;1298.53483601855;1067.00676862205;940.016162501513;88.8293697615291;8.55832353298371;0.0;29.6029128260269;231.5280673965;122.969316666983;108.558750729517;0.0;1196.76421527705;1064.78090919399;935.695825583781;88.7349508119297;12.1773260147496;15.259079289915;12.9137274936191;131.983306083053;93.8341864997228;36.2192572410583;1.92986234227149;1048.38980774188;78.9177785374862;785.473556131833;183.998473072558;57.1651223825545;14.9321522901414;23.687584059206;18.5453860332071;1051.15865205873;62.1327561275108;789.508315932384;199.517579998832;253.605598992585;13.0009153658728;184.123059528687;56.4816240980248;722.726774448162;1772.57227684744;1673.02900040789;61.6923599610761;32.1573654752673;5.69355100320659;75.149016941189;98.8940017463211;14.7248947921586;60.9169879995287;2130.73668876543;114.87746105097;1875.711988085294;177.56432057345882;20.73564954773331;15.259079289915;42.516640319646;216.8035031667058;144.7780079705753;1.92986234227149
Saint-Zacharie;83120;93;83;Métropole Aix-Marseille-Provence;2590.23987457223;2188.45279081083;401.7870837614;415.333469811609;370.958710525331;67.1231503329567;303.835560192374;44.3747592862783;1331.70897124656;1076.11945057763;953.794920383595;67.2128561392792;10.8161573722366;10.8481194277139;33.4473972548055;255.589520668934;153.939859720476;101.649660948458;0.0;1258.53090332566;1112.3333402332;979.165754252109;91.9521379588939;6.51519619463022;17.3580709451951;17.3421808823697;146.197563092466;110.392789621334;35.8047734711322;0.0;1068.510378253;100.628733917954;812.61276960551;155.268874729532;62.7743635743088;22.6842592315909;32.4809798375249;7.60912450519308;1104.70295123876;81.2952966150629;852.745143627552;170.662510996148;301.653156715485;34.5998488392856;221.487323324517;45.5659845516831;672.490982463927;1917.7488921083;136.417122185806;1749.94484763762;27.0752898231434;4.31163246173096;97.3436113796054;172.46616884457;15.1492365088109;47.5200079568448;2136.4558094013;121.305040481098;1932.960674635704;159.1649940981731;17.33135356686682;28.206190372909;50.7895781371752;264.33264934181;137.4544344195902;0.0
Pertuis;84089;93;84;Métropole Aix-Marseille-Provence;8475.61215442256;7330.15967043112;1145.45248399144;1613.76525965382;1430.58313050268;317.973336878788;1112.60979362389;183.182129151142;4302.44565343449;3583.53851601043;3112.50885026673;273.35001203597;76.7857741485036;10.4579986073373;110.435880951897;718.907137424058;450.035934057574;263.312288940622;5.55891442586089;4173.16650098807;3746.62115442068;3213.78974413015;368.364028859384;19.9519950666834;57.4237171739948;87.091669190468;426.545346567382;298.091139222885;121.543988433122;6.9102189113745;3534.35672610009;354.362694528696;2640.40406876753;539.589962803863;292.572700347049;78.5234163384771;160.469480938346;53.5798030702254;3720.50836342286;396.749001154727;2670.53553890553;653.223823362599;1094.23876807452;177.635460813898;735.857590587206;180.745716673417;3409.62366566949;5065.98848875307;694.52582534779;4275.79370966247;81.5982082826924;14.0707454601166;221.197391104295;501.8933647643;145.470799526432;136.979044021173;6843.30888562942;626.762669376935;6326.29859439688;641.714040895354;96.737769215187;67.8817157813321;197.527550142365;748.127073280459;384.856277373744;12.469133337235391
Alleins;13003;93;13;Métropole Aix-Marseille-Provence;1127.73807477378;915.865138463846;211.872936309934;212.895732023061;182.655742173052;34.2986387738151;148.357103399237;30.2399898500085;620.049603157162;476.733007093811;407.830420968817;31.9359941456572;7.02669178021088;3.02542450010746;26.9144756990188;143.316596063351;73.2325197537457;69.11204502337;0.972031286234946;507.688471616619;439.132131370035;376.970237339011;45.1125664908004;1.99834891780645;12.0247961715804;3.02618245083697;68.5563402465835;44.4244769240181;22.0769330420843;2.05493028048106;471.56816982715;51.9882576777536;341.608732929896;77.971179219501;31.1600515483584;14.8051341208814;13.3015918039717;3.05332562350525;437.159430313623;20.0052283077225;352.875757936853;64.2784440690479;147.411477925126;7.97744037928656;104.786351305335;34.6476862405051;242.432724470894;885.305350302886;775.446671189417;75.9736245055682;30.9146744038596;2.9703802040414;51.0943941491612;33.1871419166537;3.99745578634241;19.616064986164;965.319945884058;54.5230720514009;784.800658307828;77.0485606364576;9.02504069801733;15.05022067168786;29.94065814985577;117.6569966777638;91.18897806545431;3.0269615667160057
Auriol;13007;93;13;Métropole Aix-Marseille-Provence;5656.60000982706;4703.16175033251;953.438259494553;863.888760420566;771.36108252304;176.346234415975;595.014848107066;92.5276778975255;2910.7104227412;2311.71511396149;2035.61117397124;160.888334148582;36.8427906887374;7.27334997325357;71.0994651796737;598.995308779709;323.112761882524;270.650570263364;5.23197663382069;2745.88958708587;2391.44663637102;2132.54036140492;183.85043150297;10.2794940206942;23.9927531381116;40.7835963043307;354.442950714844;268.696012214549;84.7130765746128;1.03386192568244;2288.96708551542;229.72922486853;1688.0245577929;371.213302853995;164.893034134279;55.7178148701663;76.2994323820539;32.8757868820584;2377.31646124425;165.19476679987;1813.88630444254;398.235390001837;588.889061424092;58.979047279916;458.993167617682;70.9168465264943;1148.97629392249;4507.62371590457;4191.52483640636;225.714861278196;90.3840182200149;0.0;162.247271094623;146.905974444241;26.046536404778;175.421944135126;4877.31011154265;268.668172205647;4168.151535376161;344.738765651552;47.122284709431604;31.26610311136517;111.8830614840044;591.808774097073;355.3636468379768;6.26583855950313
Aurons;13008;93;13;Métropole Aix-Marseille-Provence;213.0;175.0;38.0;56.0;46.0;15.0;31.0;10.0;117.0;93.0;72.0;17.0;1.0;0.0;3.0;24.0;14.0;10.0;0.0;96.0;82.0;75.0;4.0;0.0;0.0;3.0;14.0;9.0;5.0;0.0;90.0;6.0;68.0;16.0;13.0;3.0;9.0;1.0;82.0;3.0;61.0;18.0;31.0;3.0;22.0;6.0;28.0;185.0;169.0;8.0;8.0;0.0;11.0;4.0;0.0;5.0;179.0;14.0;147.0;21.0;1.0;0.0;6.0;23.0;15.0;0.0
Belcodène;13013;93;13;Métropole Aix-Marseille-Provence;874.828950115185;733.422551730394;141.406398384791;161.207690711197;143.107526881789;29.2692943978764;113.838232483913;18.100163829408;442.763472463822;361.887386972071;333.600173281581;11.1038768030198;3.00794877774052;3.07448264840124;11.1009054613283;80.8760854917517;48.5485860366267;32.327499455125;0.0;432.065477651362;371.535164758323;337.178001588349;29.2886522673906;3.05771271633489;0.0;2.01079818624835;60.5303128930393;42.2822042700933;17.2509580314539;0.997150591492172;358.829674255736;22.2202052476566;272.445537243493;64.1639317645864;28.2556468031202;7.06443647850123;11.0746931032527;10.1165172213663;369.491099636744;27.2418754060679;279.768005970948;62.4812182597284;113.838232483913;8.99403971192423;92.4780771887883;12.3661155832002;197.569744420581;677.259205694604;633.764298003086;19.2950231530326;21.1421718221506;3.05771271633489;41.5011392561767;18.4160989339058;3.00794877774052;8.09349809930618;755.570431648344;48.2398333997115;670.77817486993;40.3925290704104;6.06566149407541;3.07448264840124;13.111703647576649;90.83079030672;49.5784574865789;0.997150591492172
Bouc-Bel-Air;13015;93;13;Métropole Aix-Marseille-Provence;6321.44466472712;5393.56966106433;927.875003662791;1009.35282064556;866.251462619833;151.692086044922;714.559376574911;143.101358025729;3166.23578633463;2591.15161868307;2282.02301312226;135.220378120267;105.817182054559;6.34018318521679;61.7508622007674;575.084167651562;256.839038027928;317.097799325595;1.14733029803921;3155.20887839248;2802.41804238126;2408.41671755307;284.435470222434;17.255662584128;15.4808644728735;76.8293275487509;352.790836011229;255.523193406037;90.3754363124877;6.8922062927045;2567.34981850083;207.813957570428;1859.20556355678;500.330297373631;138.545924765746;55.6693846925583;67.3735796940532;15.5029603791349;2772.05412041418;200.978135741026;2018.34096068955;552.735023983606;701.818047910772;81.448221975826;445.747642421225;174.622183513721;1348.86191779948;4972.58274692764;4769.81172404332;72.2995471861011;116.700549298956;13.7709263992611;215.397741005088;63.1784648386834;43.3291070418492;109.716338834605;5443.34095858635;446.482054420547;4690.439730675331;419.655848342701;123.072844638687;21.82104765809029;138.5801897495183;512.362231433965;407.4732356380827;8.03953659074371
Châteauneuf-les-Martigues;13026;93;13;Métropole Aix-Marseille-Provence;7410.89479797196;6708.10215464884;702.792643323112;1222.00770506345;1114.23694208855;179.244852629969;934.992089458585;107.770762974897;3775.81237049704;3351.6426780821;3002.96169997759;147.050197499839;126.321881827677;6.75561749016542;68.5532812868284;424.16969241494;242.770275414844;181.399417000097;0.0;3635.08242747492;3356.45947656675;2926.66473426068;268.442012535891;47.6063581839924;65.9858892982853;47.7604822878993;278.622950908172;201.858595959795;67.4225493320229;9.34180561635395;3310.06352876114;265.525279767319;2647.30145257243;397.236796421393;153.936775613496;34.2966291168001;72.365255089765;47.2748914069314;3311.32889702135;227.115007079226;2666.43113959454;417.782750347584;895.579810923394;82.3278982440315;657.345342324977;155.906570354385;1904.16811224115;5506.72668573081;5355.43839453996;59.2653548385812;87.1879558625968;4.83498048967421;153.485715268413;168.876534676026;16.9232305645286;112.550440981254;6745.03810053598;214.020775945749;5929.626434238269;415.49221003573;173.9282400116694;72.74150678845072;116.31376357472769;444.628871374639;248.8219663321199;9.34180561635395
La Ciotat;13028;93;13;Métropole Aix-Marseille-Provence;13389.7114714373;11250.1398244672;2139.57164697007;2212.94384890348;1888.89417271574;495.740052121639;1393.1541205941;324.049676187738;6760.03340217072;5496.96928281329;4731.93623208713;396.232047031404;80.4833664255854;157.75026110354;130.567376165624;1263.06411935744;760.152224238637;495.99858181183;6.91331330696845;6629.67806926654;5753.1705416539;4904.59102830204;636.4617258228;50.6268098364448;107.324833695246;54.1661439973662;876.507527612634;644.194470662622;215.891084806787;16.4219721432253;5366.58490362893;444.118065647032;4080.19933503424;842.267502947656;424.320670465029;129.139781875195;217.895230214312;77.2856583755219;5668.71917234903;344.02593660533;4261.21321084807;1063.48002489562;1348.17537891537;130.903109470179;943.390393980255;273.88187546494;6936.41840510006;6453.2930663372;5176.18501906318;1051.00022489774;205.419853974432;20.687968401844;415.229880721383;913.603749085548;197.065765473877;487.075051964285;10269.2181586696;1107.51886552261;9636.52726038917;1032.6937728542039;131.1101762620302;265.075094798786;184.7335201629902;1404.346694901259;711.889666618617;23.33528545019375
Ensuès-la-Redonne;13033;93;13;Métropole Aix-Marseille-Provence;2503.22100695083;2071.14683017806;432.074176772771;393.825219416497;336.394707798995;71.7227064755559;264.672001323439;57.4305116175017;1330.21894671002;1044.74273145902;945.329637738421;42.4733955893486;17.0740363970417;6.28146434170967;33.5841973925029;285.476215250995;146.925902531505;137.509070980102;1.04124173938801;1173.00206024081;1026.40409871904;895.655856713585;91.3909221115135;6.97371092358643;22.1931312323931;10.190477737958;146.597961521776;107.488641842784;35.064435598763;4.04488408022865;1038.46228086515;103.1562756349;767.826484056302;167.479521173948;69.6402229967799;27.869767625279;31.3230103244034;10.4474450470974;1014.91541193255;64.2209721787567;805.127912203053;145.566527550741;263.630759584051;18.4805689945012;203.812337412068;41.3378531774822;554.196685442908;1949.02432150792;1891.3917310587;20.0776183381927;36.513730371639;1.04124173938801;71.428077383922;53.6868880113095;2.01949326538025;40.4286743430993;2235.87497913457;99.7828948125536;1840.985494452006;133.8643177008621;24.04774732062813;28.47459557410277;43.7746751304609;254.414544374289;172.573506578865;5.08612581961666
Gémenos;13042;93;13;Métropole Aix-Marseille-Provence;2568.0;2009.0;559.0;438.0;365.0;81.0;284.0;73.0;1332.0;961.0;820.0;60.0;27.0;38.0;16.0;371.0;161.0;210.0;0.0;1236.0;1048.0;935.0;89.0;9.0;7.0;8.0;188.0;121.0;64.0;3.0;951.0;79.0;705.0;167.0;76.0;21.0;44.0;11.0;1035.0;45.0;800.0;190.0;277.0;14.0;192.0;71.0;759.0;1809.0;1683.0;76.0;43.0;7.0;73.0;106.0;23.0;83.0;2059.0;224.0;1755.0;149.0;36.0;45.0;24.0;282.0;274.0;3.0
Istres;13047;93;13;Métropole Aix-Marseille-Provence;18079.7540640012;16636.667759061;1443.08630494017;2655.82762576618;2487.85668200743;397.636283531206;2090.22039847623;167.97094375875;9623.49056533415;8879.69936016327;7411.6021507727;993.060561593068;251.116294657828;54.3734104070049;169.546942732667;743.791205170887;457.86963068424;285.921574486647;0.0;8456.26349866702;7756.96839889774;6531.54265414666;931.481340576522;74.3601756176548;97.7482523457087;121.835976211189;699.295099769283;543.950655705469;148.320556151401;7.02388791241313;8788.53790443757;1051.12864588386;6591.44761838415;1145.96164016956;360.400635718907;128.516257450237;150.156292269555;81.7280859991147;7671.81935880346;675.363677986973;5765.42500703804;1231.03067377844;2057.28451163703;271.492245619022;1490.89726620156;294.894999816443;8926.92531581521;9152.82874818596;8829.97699412353;137.534302853664;162.599639787378;22.7178114213883;471.023211880482;845.18262992202;208.178316235057;233.090415570892;15599.633732963;722.645757429737;13943.14480491936;1924.54190216959;325.4764702754828;152.1216627527136;291.382918943856;1001.820286389709;434.242130638048;7.02388791241313
Lamanon;13049;93;13;Métropole Aix-Marseille-Provence;861.0;703.0;158.0;149.0;117.0;19.0;98.0;32.0;437.0;351.0;307.0;23.0;12.0;2.0;7.0;86.0;45.0;40.0;1.0;424.0;352.0;304.0;38.0;2.0;4.0;4.0;72.0;48.0;23.0;1.0;350.0;29.0;267.0;54.0;19.0;5.0;8.0;6.0;347.0;24.0;260.0;63.0;93.0;5.0;67.0;21.0;187.0;674.0;602.0;51.0;21.0;0.0;58.0;32.0;8.0;10.0;730.0;23.0;611.0;61.0;14.0;6.0;11.0;93.0;63.0;2.0
Lambesc;13050;93;13;Métropole Aix-Marseille-Provence;4316.95065844735;3507.84477526516;809.105883182188;849.37398019717;716.287018821293;127.17463121988;589.112387601413;133.086961375877;2152.96901189073;1654.00772739277;1455.45380119748;112.481288238712;32.2772392337173;0.978098158597494;52.8173005642647;498.961284497958;303.341652778459;194.641533560901;0.978098158597494;2163.98164655661;1853.83704787238;1629.80882834915;180.991900544948;8.80288342737745;6.84668711018246;27.3867484407298;310.14459868423;230.918647837833;72.3792637362146;6.84668711018246;1628.57717526924;147.692821948222;1184.47687006157;296.407483259453;116.415551475308;41.0801226610947;51.8392024056672;23.4962264085459;1757.72987340852;121.284171666089;1333.213401975;303.232299767429;498.873802089134;47.9268097712772;351.159109538706;99.7878827791505;1273.20871836344;3043.7419400839;2770.8525538352;152.583312741209;108.568895604322;11.7371779031699;216.181563652252;263.152145867138;38.1458281853023;44.0144171368872;3516.80075290798;238.655950697789;3085.26262954663;293.47318878366;41.080122661094755;7.824785268779954;80.2040490049945;534.2603006162919;267.02079729711556;7.824785268779954
Mallemort;13053;93;13;Métropole Aix-Marseille-Provence;2573.87509281702;2134.04967912202;439.825413695001;439.228536714024;386.903481267557;61.1872962779984;325.716184989559;52.3250554464661;1341.49975318008;1073.42866276105;937.667805272973;71.0653494522674;28.6235435293855;1.97403748478521;34.0979270216376;268.07109041903;157.949122982133;108.147929952112;1.97403748478521;1232.37533963695;1060.62101636097;904.109168031624;114.494174117542;11.8442249087112;4.93509371196301;25.2383555911333;171.754323275971;122.403386156341;48.3639183772375;0.987018742392603;1063.55847533712;108.548464412157;771.424524839941;183.585486085024;56.2522025660354;15.7844341279386;28.6235435293855;11.8442249087112;1054.69890390662;76.5633301955486;797.511143853223;180.624429857846;323.742147504774;27.6365247869929;228.988348235084;67.117274482697;799.51650188664;1774.35859093038;1402.96989890062;282.981136925503;83.4724613922969;4.93509371196301;127.325417768646;116.044079891253;36.5196934685263;18.3292243943851;2187.11036686971;88.5463104245037;1841.776973304597;185.55952356980941;40.4677684380967;6.90913119674822;59.3362826127709;280.352509138474;156.5118483293495;2.961056227177813
Meyrargues;13059;93;13;Métropole Aix-Marseille-Provence;1681.75077804507;1398.08106822038;283.669709824688;304.850206285417;257.637217220861;49.2063285946817;208.430888626179;47.2129890645559;865.841324895434;692.853554823658;591.4375684467;56.4931832827563;17.2769408781822;3.10861232508562;24.5372498909341;172.987770071776;107.598529203418;64.3418425063077;1.04739836205022;815.909453149635;705.227513396723;618.995808081104;66.7771495671013;6.11743392374399;5.13636402772728;8.20075779704607;110.681939752912;88.0071504775493;21.6607339655284;1.01405530983461;686.669556588647;61.3750999991944;531.494001039258;93.8004555501948;46.0978367702673;16.3027914032747;22.5415375671718;7.25350779982081;700.045975841447;55.2739284798011;545.55210403972;99.2199433219263;204.252529598557;21.344151687004;149.83884587811;33.0695320334435;380.024915890435;1301.72586215463;1110.2852570062;151.527126850277;35.8242729236314;4.08920537452649;62.8210702992898;51.401612278376;2.05021925130605;15.3764642938983;1425.97026768133;124.131144240872;1210.4333765278038;123.2703328498576;23.39437480192619;8.2449763528129;32.73800768798017;195.60567968096728;86.00257647183611;2.0614536718848298
Miramas;13063;93;13;Métropole Aix-Marseille-Provence;9498.75038266436;8784.25202604285;714.498356621506;1529.12846963071;1391.54379339559;306.552676202422;1084.99111719317;137.584676235119;5272.5035445376;4868.63063729879;3999.0501609353;457.40415388806;307.90840140622;20.760120177257;83.5078008919503;403.872907238813;241.768764640689;150.049657973466;12.0544846246578;4226.24683812676;3915.62138874407;3143.9893950335;555.557727268425;80.1578635755468;56.0145884557386;79.9018144108589;310.625449382693;232.63070022574;74.8362922919911;3.15845686496148;4817.41806620046;443.68032576557;3751.44038173994;622.297358694954;295.720948720734;77.4814370473997;155.467437876297;62.7720737970373;3886.84279282698;388.712637007744;2941.06605034717;557.064105472071;1070.53126565921;162.114103687885;759.777083108747;148.64007886258;3713.1876564951;5785.56272616926;5446.74823691439;132.552972037994;182.080095543033;24.181421673835;199.2437477813;493.10969337149;122.221544146467;92.2944046253081;7914.94576794457;676.935224795226;7143.0395559688;1012.961881156485;388.0662649817668;76.7747086329956;163.4096153028092;474.39946486642896;224.8859502654571;15.21294148961928
Peynier;13072;93;13;Métropole Aix-Marseille-Provence;1545.32115420648;1250.15533071014;295.165823496346;211.583848604085;164.357316844669;37.8482293423271;126.509087502342;47.2265317594154;804.089376053963;629.941540191119;587.840547123852;27.3427018924489;1.96777215664231;3.93554431328462;8.85497470489039;174.147835862844;99.3724939104366;74.7753419524077;0.0;741.23177815252;620.213790519018;558.228967584785;46.2426456810942;4.91943039160577;0.983886078321154;9.83886078321154;121.017987633502;96.4208356754731;24.5971519580288;0.0;621.086565486228;47.8931984260821;475.010867528574;98.182499531572;32.9287989507214;16.4088439198051;10.8227468615327;5.69720816938355;617.262132284055;27.5488101929923;495.672475173318;94.040846917744;124.5413153457;11.8066329398538;91.295296983324;21.439385422522;258.715383174068;1286.60577103241;1219.70151770658;38.371557054525;25.58103803635;2.95165823496346;55.0509649615889;49.1943039160577;5.90331646992692;20.6616076447442;1355.4777965149;59.0331646992692;1146.0695147086371;73.5853475735431;6.88720254824808;4.919430391605774;18.693835488101932;195.7933295859097;99.3724939104365;0.0
Port-de-Bouc;13077;93;13;Métropole Aix-Marseille-Provence;5376.34307500678;4875.01345870599;501.329616300786;1017.8666383358;950.885589913239;169.654540332769;781.23104958047;66.9810484225593;2862.58592813426;2566.79507187299;2058.48771496447;194.190464995197;166.972155186643;30.6750775324082;116.469659194264;295.79085626127;163.153858430792;128.750392021676;3.88660580880155;2513.75714687252;2308.21838683301;1854.42295700079;357.062995307973;30.160945165633;38.0456824147915;28.5258069438202;205.538760039516;154.278551317423;50.2234404057312;1.03676831636253;2536.90217409242;297.737526591873;1852.84420441702;386.320443083525;162.364867951982;59.8164000614454;60.1649498386267;42.3835180519103;2258.4328167682;227.68800922185;1619.49925250248;411.245555043878;770.025119605328;118.354354704923;484.491304604656;167.179460295748;1546.5195997685;3829.82347523828;3689.92025408869;24.8813546393225;105.517791229398;9.50407528086169;112.062775684178;244.804519612869;23.4746479506217;38.3658212405201;4732.34308102823;225.292229490364;3912.91067196526;551.25346030317;197.133100352276;68.7207599471997;144.9954661380842;317.43240974821504;178.9738324274072;4.92337412516408
Le Puy-Sainte-Réparade;13080;93;13;Métropole Aix-Marseille-Provence;2297.77227966072;1872.75486196296;425.017417697766;383.0474551128;325.87791732752;69.285369680848;256.592547646672;57.1695377852794;1204.39583189182;921.269537604872;790.399995774016;42.8455574285907;14.2822637273278;46.2762841670796;27.4654365078581;283.126294286947;161.093428957279;121.029256349799;1.00360897986941;1093.3764477689;951.485324358086;816.244137053729;85.7073269528568;8.14891763176043;23.1142579670176;18.270684752722;141.891123410819;98.9773283857294;41.8757412593267;1.0380537657627;909.95537205198;70.0638072771646;704.768048656359;135.123516118457;65.1766837118793;17.2458836163687;38.7804501552159;9.15034994029473;948.388604001964;63.1451414468737;721.82961615665;163.41384639844;254.533881056313;27.5002439056633;185.966806676625;41.0668304740248;773.199437197366;1524.57284246336;1287.01618886521;201.839615850443;33.6842401491948;2.03279759850957;151.12855677027;103.961725761359;10.181426482326;18.304547160502;1909.03469032338;105.161333162891;1606.6441328277451;128.5528843814475;22.431181359088228;69.3905421340972;45.736121260580106;260.0707573430084;162.9049976091257;2.04166274563211
Rognac;13081;93;13;Métropole Aix-Marseille-Provence;5126.12066827073;4601.82982349996;524.290844770769;762.271523386418;673.696160635393;111.830991224173;561.86516941122;88.5753627510245;2648.07994999959;2301.4350177714;2038.44558949305;133.385802883429;78.3026999103069;9.65401892813769;41.6469065564776;346.644932228191;136.656226203477;204.074702078128;5.91400394658674;2478.04071827114;2300.39480572856;2011.40747434214;220.814947890508;26.384023939819;10.8149019735284;30.9734575825689;177.645912542579;137.575990142855;40.0699223997232;0.0;2278.20384903193;228.140683772668;1702.71222768979;347.350937569473;106.43386533921;44.6976730495651;44.4862899754612;17.2499023141838;2273.62791553519;160.272471016397;1824.27525277245;289.080191746347;547.420981087204;74.1527428341729;379.823250000877;93.4449882521541;1050.71574585011;4075.40492242062;3951.79152197499;38.7237039038827;79.0132906462932;5.87640589545279;87.3225829139071;146.043242222987;25.9552026824496;81.3958212059722;4515.73209964094;269.671719604475;4049.85306383519;354.200750773937;104.6867238501259;20.46892090166609;72.6203641390465;274.232216346332;244.1446244778512;5.91400394658674
Rognes;13082;93;13;Métropole Aix-Marseille-Provence;1821.0;1377.0;444.0;354.0;277.0;58.0;219.0;77.0;937.0;665.0;590.0;37.0;12.0;10.0;16.0;272.0;154.0;116.0;2.0;884.0;712.0;627.0;61.0;5.0;5.0;14.0;172.0;119.0;47.0;6.0;658.0;55.0;477.0;126.0;54.0;11.0;28.0;15.0;705.0;33.0;530.0;142.0;213.0;9.0;154.0;50.0;462.0;1359.0;1184.0;95.0;73.0;7.0;95.0;41.0;4.0;23.0;1573.0;85.0;1217.0;98.0;17.0;15.0;30.0;273.0;163.0;8.0
Roquefort-la-Bédoule;13085;93;13;Métropole Aix-Marseille-Provence;2370.58457286729;1980.61064462363;389.973928243657;364.836732975938;312.279575249263;58.6844622529743;253.595112996289;52.5571577266752;1220.98197950493;974.63809402851;884.75529571258;54.3620902903099;9.4087695647291;6.30479475832401;19.8071437025674;246.343885476418;133.247919336457;109.931781718796;3.16418442116499;1149.60259336236;1005.97255059512;904.266055659533;78.6511135205265;2.08139376677856;9.47570222177604;11.4982854265053;143.630042767239;108.001370107123;35.628672660116;0.0;967.260568948632;76.359656885445;737.146446917416;153.754465145771;52.3644850982036;14.5449840567724;30.4588941242401;7.36060691719109;999.618735478079;58.6502123369565;785.700961571924;155.267561569199;250.422469220964;19.8829384787981;183.05070642242;47.4888243197461;560.10389524716;1810.48067762013;1697.42741805693;88.0088627718509;20.856299403179;4.18809738816874;63.9643504542836;77.5777290246357;6.27808584667216;81.7571007180494;2045.70510922028;95.3021976033658;1789.021351372113;133.0132038108364;11.49016333150766;15.78049698010005;31.3054291290727;241.24928944357998;145.560454378912;3.16418442116499
